"8566455";0.00;2522.57;0.00;"99";1904/08/31;"060301010";1996/02/01;"I"
"9503857";150.00;0.00;1913.53;"99";/  /;"040201142";1996/02/01;"A"
"9540437";1000.00;0.00;1236.19;"99";/  /;"050900544";1996/02/01;"A"
"9543164";1.00;0.00;459.30;"99";/  /;"010601094";1996/02/01;"A"
"9554495";1.00;0.00;458.97;"99";/  /;"040200689";1996/02/01;"A"
"9556299";1.00;0.00;445.71;"99";/  /;"050700245";1996/02/01;"A"
"9556488";1.00;0.00;445.71;"99";/  /;"010500540";1996/02/01;"A"
"9559123";100.00;0.00;4143.31;"99";/  /;"040200720";1996/02/01;"A"
"9575091";10000.00;3871.58;2092.49;"99";1904/08/31;"010200836";1996/02/01;"A"
"9577900";1.00;0.00;235.39;"99";/  /;"010100885";1996/02/01;"A"
"9600839";0.00;0.00;1520.85;"99";1904/07/31;"010400924";1996/02/01;"A"
"9601246";0.00;0.00;0.00;"99";1999/12/31;"040300884";1996/02/01;"I"
"9615933";0.00;6903.78;0.00;"99";1904/08/31;"040100960";1996/02/01;"I"
"9620903";1000.00;0.00;1763.52;"99";/  /;"010400915";1996/02/01;"A"
"9627225";0.00;1794.89;0.00;"99";1904/08/31;"010201125";1996/02/01;"I"
"9628286";1.00;0.00;319.78;"99";/  /;"051000949";1996/02/01;"A"
"10128563";0.00;0.00;0.00;"99";1999/12/31;"010800680";1996/03/01;"I"
"10558420";200.00;0.00;1451.60;"99";/  /;"070500996";1996/03/01;"A"
"1127616";0.00;0.00;1405.29;"99";/  /;"010100809";1996/03/01;"A"
"1276751";10.00;0.00;1326.91;"99";/  /;"070500313";1996/03/01;"A"
"2608876";5.00;0.00;2194.06;"99";/  /;"040400520";1996/03/01;"A"
"3316970";2.00;0.00;508.59;"99";/  /;"100800217";1996/03/01;"A"
"3538916";0.00;0.00;1.65;"99";/  /;"010100044";1996/03/01;"I"
"3784500";1.00;0.00;458.96;"99";/  /;"010100414";1996/03/01;"A"
"3786137";1.00;0.00;458.97;"99";/  /;"010800975";1996/03/01;"A"
"3859350";0.00;0.00;0.00;"99";1999/12/31;"010300063";1996/03/01;"I"
"3861256";10.00;0.00;335.24;"99";1999/12/31;"010100738";1996/03/01;"A"
"4066029";5.00;0.00;1141.89;"99";/  /;"010100326";1996/03/01;"A"
"4165174";0.00;0.00;4814.11;"99";/  /;"050700140";1996/03/01;"A"
"4385612";0.00;0.00;1368.69;"99";/  /;"010300080";1996/03/01;"I"
"4733094";0.00;0.00;1895.66;"99";1904/07/31;"010200420";1996/03/01;"I"
"5439837";0.00;1816.66;0.00;"99";1904/08/31;"090101095";1996/03/01;"I"
